Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-11-05,CADILAHC,EQ,241.65,241.5,244.5,238.5,239.4,239.6,241.52,1356790,32769581800000.0,17273,185556,0.1368
2019-11-06,CADILAHC,EQ,239.6,237.2,245.3,237.2,239.75,239.85,241.36,776113,18732063010000.0,10965,115533,0.1489
2019-11-07,CADILAHC,EQ,239.85,239.85,241.5,232.1,234.6,234.9,235.31,1413454,33259747930000.0,15387,523037,0.37
2019-11-08,CADILAHC,EQ,234.9,234.0,238.15,231.5,232.8,232.4,235.12,771808,18146998890000.0,10249,173747,0.22510000000000002
2019-11-11,CADILAHC,EQ,232.4,232.95,234.8,229.5,230.75,230.45,231.87,753824,17478990790000.0,12478,266240,0.3532
2019-11-13,CADILAHC,EQ,230.45,231.85,232.55,223.15,225.5,224.75,227.44,1398413,31805719910000.004,19316,409491,0.2928
2019-11-14,CADILAHC,EQ,224.75,222.5,235.4,220.0,233.5,234.25,231.43,4373085,101204576460000.0,38554,946781,0.2165
2019-11-15,CADILAHC,EQ,234.25,234.85,237.3,230.7,234.5,234.5,234.59,947260,22221985775000.0,11585,146491,0.15460000000000002
2019-11-18,CADILAHC,EQ,234.5,236.5,246.8,236.25,241.5,241.5,240.81,2865890,69012511690000.0,26518,877407,0.3062
2019-11-19,CADILAHC,EQ,241.5,242.0,246.95,239.25,243.9,243.7,242.87,1756950,42671067475000.0,29727,722653,0.41130000000000005
2019-11-20,CADILAHC,EQ,243.7,243.5,251.95,241.5,249.65,249.45,248.31,2580699,64081916929999.99,21156,1044884,0.40490000000000004
2019-11-21,CADILAHC,EQ,249.45,249.0,255.9,247.7,254.1,254.4,252.5,2441075,61637933635000.0,26253,714848,0.2928
2019-11-22,CADILAHC,EQ,254.4,254.35,256.35,247.55,251.8,251.1,252.44,1370223,34589616000000.0,14005,294950,0.21530000000000002
2019-11-25,CADILAHC,EQ,251.1,252.2,259.9,250.35,257.0,256.7,256.18,1580268,40483255070000.0,18961,389108,0.2462
2019-11-26,CADILAHC,EQ,256.7,256.95,259.8,253.5,255.8,255.8,256.57,1206312,30950693989999.996,16853,379422,0.3145
2019-11-27,CADILAHC,EQ,255.8,255.8,258.95,252.6,255.6,254.95,255.76,2109146,53942482110000.0,19062,1483147,0.7031999999999999
2019-11-28,CADILAHC,EQ,254.95,254.95,259.9,253.6,259.05,258.8,258.19,1533842,39602283435000.0,13157,511743,0.3336
2019-11-29,CADILAHC,EQ,258.8,259.05,265.6,252.05,253.85,254.15,258.3,2749988,71033433375000.0,24250,983987,0.3578
2019-12-02,CADILAHC,EQ,254.15,254.0,259.25,251.75,258.0,258.2,255.89,2786539,71303820065000.0,25360,1244042,0.4464
2019-12-03,CADILAHC,EQ,258.2,256.85,262.3,254.4,261.0,260.25,258.83,4703707,121743891870000.0,29594,2555762,0.5434
2019-12-04,CADILAHC,EQ,260.25,260.05,264.1,258.4,262.7,263.45,261.49,3372985,88199172085000.0,21644,1549567,0.4594
2019-12-05,CADILAHC,EQ,263.45,263.7,264.6,256.2,257.0,257.65,260.32,893270,23253591995000.0,9857,255188,0.2857
2019-12-06,CADILAHC,EQ,257.65,258.0,260.95,253.0,255.3,255.3,256.35,1246246,31947870950000.0,16016,420139,0.3371
2019-12-09,CADILAHC,EQ,255.3,255.6,260.25,253.55,258.7,259.45,257.88,892750,23022298425000.0,6260,228573,0.256
2019-12-10,CADILAHC,EQ,259.45,259.45,262.15,256.2,259.9,260.95,259.94,2659862,69139644754999.99,12261,894434,0.33630000000000004
2019-12-11,CADILAHC,EQ,260.95,260.9,265.0,257.8,260.65,262.4,262.52,3259167,85558955230000.0,28410,1010168,0.3099
2019-12-12,CADILAHC,EQ,262.4,263.7,267.5,262.55,263.3,264.0,264.7,2105658,55736711125000.0,20788,304386,0.1446
2019-12-13,CADILAHC,EQ,264.0,264.0,264.0,259.0,260.45,261.0,260.99,863943,22548346190000.0,7689,143450,0.166
2019-12-16,CADILAHC,EQ,261.0,261.05,265.6,260.25,261.4,261.4,262.41,1268170,33278621930000.0,13056,144970,0.1143
2019-12-17,CADILAHC,EQ,261.4,261.5,262.5,258.15,258.75,259.35,259.99,731431,19016286340000.0,9233,147217,0.2013
2019-12-18,CADILAHC,EQ,259.35,260.0,261.35,257.3,258.75,258.9,259.11,747292,19362846605000.0,7491,190690,0.2552
2019-12-19,CADILAHC,EQ,258.9,259.0,263.35,258.65,261.45,261.7,261.51,629435,16460315310000.0,6945,128550,0.20420000000000002
2019-12-20,CADILAHC,EQ,261.7,261.7,268.2,260.0,266.2,266.15,265.65,2192975,58257475220000.01,22092,269345,0.12279999999999999
2019-12-23,CADILAHC,EQ,266.15,268.8,271.0,260.6,261.3,261.85,264.65,2772875,73383325000000.0,27571,421852,0.1521
2019-12-24,CADILAHC,EQ,261.85,262.0,262.7,257.7,259.2,258.45,259.51,975049,25303943965000.0,9729,227618,0.2334
2019-12-26,CADILAHC,EQ,258.45,259.35,260.6,256.3,257.2,257.15,258.47,828446,21412743815000.0,9392,154327,0.1863
2019-12-27,CADILAHC,EQ,257.15,259.1,261.4,255.15,255.7,255.8,257.26,1246778,32074411105000.0,14201,179995,0.1444
2019-12-30,CADILAHC,EQ,255.8,255.7,256.35,252.25,255.2,255.35,254.25,988265,25126658725000.0,9213,245202,0.2481
2019-12-31,CADILAHC,EQ,255.35,256.0,258.0,253.5,253.85,254.3,256.0,462747,11846368720000.0,5781,89358,0.1931
2020-01-01,CADILAHC,EQ,254.3,254.95,256.65,253.1,253.6,254.25,255.22,437875,11175319450000.0,3832,124775,0.28500000000000003
2020-01-02,CADILAHC,EQ,254.25,255.4,257.5,253.55,256.95,256.35,255.83,540659,13831629965000.0,13384,160073,0.2961
2020-01-03,CADILAHC,EQ,256.35,257.0,264.0,255.95,259.9,260.0,260.64,1478041,38523530990000.0,13654,278377,0.1883
2020-01-06,CADILAHC,EQ,260.0,259.5,259.95,253.9,255.0,255.0,256.77,966858,24826104880000.0,14578,290904,0.3009
2020-01-07,CADILAHC,EQ,255.0,256.3,260.0,253.05,257.1,257.05,256.59,606481,15561598275000.0,11278,108739,0.1793
2020-01-08,CADILAHC,EQ,257.05,256.6,259.6,253.05,258.3,258.45,257.66,874455,22531538480000.0,11882,324448,0.371
2020-01-09,CADILAHC,EQ,258.45,260.0,262.25,257.0,258.25,258.45,259.06,608732,15769688119999.998,6367,212986,0.34990000000000004
2020-01-10,CADILAHC,EQ,258.45,258.9,264.3,257.25,257.85,258.15,261.21,871270,22758456130000.0,8546,162960,0.187
