Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-01-31,CESC,EQ,719.15,719.0,723.75,706.35,708.0,710.25,714.12,339974,24278204240000.0,7589,68454,0.20140000000000002
2020-02-01,CESC,EQ,710.25,706.5,722.3,685.0,687.0,695.85,710.53,213680,15182566110000.0,6065,53674,0.25120000000000003
2020-02-03,CESC,EQ,695.85,692.1,704.0,681.85,695.1,695.75,694.93,225738,15687272219999.998,7518,56230,0.24910000000000002
2020-02-04,CESC,EQ,695.75,697.5,715.8,696.0,712.8,712.85,705.18,257882,18185199370000.0,7901,88087,0.34159999999999996
2020-02-05,CESC,EQ,712.85,716.4,728.15,712.8,722.9,723.65,721.65,232435,16773587269999.998,5495,74407,0.3201
2020-02-06,CESC,EQ,723.65,723.95,730.0,718.45,720.3,721.8,724.02,114664,8301951695000.0,3535,31674,0.2762
2020-02-07,CESC,EQ,721.8,721.8,733.2,721.8,730.0,730.9,727.98,183755,13377043660000.0,3861,60106,0.3271
2020-02-10,CESC,EQ,730.9,725.0,729.85,716.4,720.25,720.75,722.34,134411,9709017280000.0,4353,23348,0.17370000000000002
2020-02-11,CESC,EQ,720.75,722.0,735.3,721.5,728.1,728.05,729.85,237947,17366643244999.998,6384,47366,0.1991
2020-02-12,CESC,EQ,728.05,731.0,746.0,707.15,719.0,718.1,723.66,813169,58845908845000.01,16605,99430,0.1223
2020-02-13,CESC,EQ,718.1,718.1,747.9,718.1,726.55,726.85,733.26,820562,60168904415000.0,19034,249061,0.30350000000000005
2020-02-14,CESC,EQ,726.85,726.0,732.7,710.05,714.25,713.35,720.13,232145,16717508165000.0,8281,52310,0.22530000000000003
2020-02-17,CESC,EQ,713.35,717.75,717.75,698.5,701.8,701.75,704.4,249386,17566870700000.0,8294,83825,0.3361
2020-02-18,CESC,EQ,701.75,682.9,691.5,673.1,686.0,685.55,680.27,362902,24687254695000.0,11600,51158,0.141
2020-02-19,CESC,EQ,685.55,688.75,695.45,678.1,689.65,689.9,686.9,204291,14032704000000.0,5655,60159,0.2945
2020-02-20,CESC,EQ,689.9,689.9,699.8,681.55,697.65,697.8,691.91,223880,15490527500000.0,6197,61064,0.27280000000000004
2020-02-24,CESC,EQ,697.8,692.0,694.0,676.35,679.05,678.6,684.05,262936,17986115395000.0,9322,70248,0.2672
2020-02-25,CESC,EQ,678.6,681.9,687.1,673.1,683.2,684.05,678.81,279661,18983726350000.0,11153,124057,0.4436
2020-02-26,CESC,EQ,684.05,678.1,685.35,666.6,667.2,669.1,674.27,130020,8766840545000.0,3594,23257,0.1789
2020-02-27,CESC,EQ,669.1,669.0,669.0,642.1,663.8,664.15,657.15,460889,30287247100000.0,23538,149956,0.3254
2020-02-28,CESC,EQ,664.15,644.55,658.0,631.55,642.5,646.95,646.93,559323,36184015620000.0,14832,226435,0.4048
2020-03-02,CESC,EQ,646.95,650.0,658.35,632.85,650.0,641.55,643.34,527911,33962463600000.0,11064,206700,0.3915
2020-03-03,CESC,EQ,641.55,644.7,651.05,625.35,631.0,631.4,633.66,689555,43694250630000.0,10975,274581,0.3982
2020-03-04,CESC,EQ,631.4,632.0,633.35,607.3,610.0,610.3,617.92,642730,39715536000000.0,12779,286894,0.4464
2020-03-05,CESC,EQ,610.3,617.0,629.95,608.0,618.1,619.25,620.12,432626,26828152765000.0,12028,101947,0.2356
2020-03-06,CESC,EQ,619.25,605.95,609.9,587.65,593.0,592.65,593.44,761408,45184815045000.0,16974,339831,0.44630000000000003
2020-03-09,CESC,EQ,592.65,578.4,609.0,578.35,590.2,594.0,599.06,1005144,60214424810000.0,23857,272167,0.2708
2020-03-11,CESC,EQ,594.0,590.0,596.0,563.0,563.5,566.15,577.12,748995,43226203650000.0,19570,219523,0.29309999999999997
2020-03-12,CESC,EQ,566.15,550.0,550.0,504.25,508.8,506.85,520.5,407852,21228592495000.0,13298,91337,0.22390000000000002
2020-03-13,CESC,EQ,506.85,457.0,529.95,432.0,525.0,525.1,503.08,637364,32064790460000.004,26387,172342,0.2704
2020-03-16,CESC,EQ,525.1,498.8,513.1,474.75,478.15,482.85,500.32,450156,22522399530000.0,15650,135201,0.3003
2020-03-17,CESC,EQ,482.85,499.0,507.15,470.15,482.95,481.6,490.95,453071,22243614835000.0,17058,86782,0.1915
2020-03-18,CESC,EQ,481.6,515.0,515.0,476.15,490.0,487.3,486.01,536259,26062828055000.0,19957,162121,0.3023
2020-03-19,CESC,EQ,487.3,470.6,483.5,447.6,465.4,465.4,466.51,343663,16032212355000.002,12969,76652,0.223
2020-03-20,CESC,EQ,465.4,465.4,484.6,455.5,468.0,472.2,469.35,269734,12660098290000.0,10261,49341,0.1829
2020-03-23,CESC,EQ,472.2,432.0,453.25,377.8,417.2,414.8,416.33,233382,9716286860000.0,6771,93344,0.4
2020-03-24,CESC,EQ,414.8,419.9,436.9,401.25,405.0,404.2,412.18,370558,15273475500000.0,22767,153002,0.4129
2020-03-25,CESC,EQ,404.2,400.0,406.2,374.2,377.9,378.15,390.09,581251,22674172380000.0,20175,229815,0.3954
2020-03-26,CESC,EQ,378.15,380.0,399.0,371.0,397.0,393.4,388.4,512436,19902996530000.0,18970,154718,0.3019
2020-03-27,CESC,EQ,393.4,396.0,418.3,383.0,385.7,389.4,398.95,389664,15545696110000.0,22206,108333,0.278
